No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,date,Iprec
47555,2015,6,5,10,2,91,72,79,15,53.88,1006,25,NW,10,2015-6-5-10,0
47556,2015,6,5,11,2,98,74,80,15,53.88,1006,25,NW,14,2015-6-5-11,0
47557,2015,6,5,12,2,93,66,85,16,54.14,1006,26,SW,4,2015-6-5-12,0
47558,2015,6,5,13,2,84,70,86,15,50.78,1006,26,NW,3,2015-6-5-13,0
47559,2015,6,5,14,2,87,77,85,15,47.88,1006,27,NW,6,2015-6-5-14,0
47560,2015,6,5,15,2,97,78,85,16,48.15,1005,28,NW,10,2015-6-5-15,0
47561,2015,6,5,16,2,102,82,78,15,45.16,1005,28,NW,13,2015-6-5-16,0
47562,2015,6,5,17,2,95,82,74,15,45.16,1005,28,SW,4,2015-6-5-17,0
47563,2015,6,5,18,2,81,69,67,14,44.89,1006,27,SW,7,2015-6-5-18,NA
47564,2015,6,5,19,2,73,64,59,14,50.51,1006,25,SW,10,2015-6-5-19,NA
47565,2015,6,5,20,2,77,62,65,15,53.88,1007,25,SW,12,2015-6-5-20,0
47566,2015,6,5,21,2,91,101,83,15,57.2,1007,24,SE,4,2015-6-5-21,0
47567,2015,6,5,22,2,119,94,112,16,60.98,1008,24,SE,7,2015-6-5-22,0
48169,2015,7,1,0,2,10,11,11,20,88.45,1000,22,NE,7,2015-7-1-0,NA
48170,2015,7,1,1,2,16,10,15,20,88.45,1000,22,NE,10,2015-7-1-1,NA
48171,2015,7,1,2,2,21,7,19,20,88.45,1000,22,NW,2,2015-7-1-2,0
48172,2015,7,1,3,2,28,21,24,21,94.07,1000,22,NW,5,2015-7-1-3,NA
48173,2015,7,1,4,2,32,34,24,21,100,999,21,NE,2,2015-7-1-4,NA
48174,2015,7,1,5,2,35,25,33,21,100,1000,21,NE,4,2015-7-1-5,NA
48175,2015,7,1,6,2,22,12,27,19,100,1001,19,NE,9,2015-7-1-6,1.8
48176,2015,7,1,7,2,10,16,16,18,93.94,1001,19,NE,11,2015-7-1-7,3.4
48177,2015,7,1,8,2,16,17,17,18,93.94,1002,19,SE,2,2015-7-1-8,NA
48178,2015,7,1,9,2,21,20,18,19,93.98,1001,20,SE,4,2015-7-1-9,0
48179,2015,7,1,10,2,34,27,27,19,88.37,1002,21,NE,1,2015-7-1-10,0
48180,2015,7,1,11,2,42,34,36,19,83.13,1002,22,SE,2,2015-7-1-11,0
48181,2015,7,1,12,2,53,55,58,20,78.39,1002,24,SW,2,2015-7-1-12,0
48182,2015,7,1,13,2,74,57,63,21,74.02,1001,26,cv,1,2015-7-1-13,0
48183,2015,7,1,14,2,85,68,74,20,69.6,1001,26,cv,2,2015-7-1-14,0
48184,2015,7,1,15,2,92,73,75,20,61.9,1000,28,SW,2,2015-7-1-15,0
48185,2015,7,1,16,2,95,63,79,21,69.79,1000,27,SW,5,2015-7-1-16,0
48186,2015,7,1,17,2,96,74,80,21,69.79,1000,27,SE,3,2015-7-1-17,0.1
48187,2015,7,1,18,2,97,62,68,21,74.02,1000,26,SW,3,2015-7-1-18,0
48188,2015,7,1,19,2,74,48,49,21,83.37,1001,24,SW,7,2015-7-1-19,0
48189,2015,7,1,20,2,61,51,46,21,88.54,1002,23,SW,11,2015-7-1-20,NA
48190,2015,7,1,21,2,61,44,46,20,83.25,1002,23,SW,14,2015-7-1-21,0
48191,2015,7,1,22,2,61,40,42,20,83.25,1002,23,SW,18,2015-7-1-22,0
48192,2015,7,1,23,2,54,38,44,20,88.45,1002,22,SW,21,2015-7-1-23,0
48193,2015,7,2,0,2,44,27,33,20,88.45,1002,22,SE,2,2015-7-2-0,0
48194,2015,7,2,1,2,43,16,38,20,88.45,1002,22,SE,3,2015-7-2-1,0
48195,2015,7,2,2,2,37,30,39,20,88.45,1001,22,SE,4,2015-7-2-2,NA
48196,2015,7,2,3,2,47,30,38,20,88.45,1001,22,cv,0,2015-7-2-3,NA
48197,2015,7,2,4,2,45,45,41,20,88.45,1001,22,cv,0,2015-7-2-4,NA
48198,2015,7,2,5,2,47,35,43,20,88.45,1001,22,cv,1,2015-7-2-5,NA
48199,2015,7,2,6,2,50,46,49,21,94.07,1002,22,cv,2,2015-7-2-6,NA
48200,2015,7,2,7,2,60,43,55,21,88.54,1002,23,SW,1,2015-7-2-7,0
48201,2015,7,2,8,2,59,45,53,20,78.39,1002,24,SE,1,2015-7-2-8,0
48202,2015,7,2,9,2,57,43,55,20,69.6,1002,26,cv,1,2015-7-2-9,0
48203,2015,7,2,10,2,80,60,55,20,65.62,1002,27,SW,2,2015-7-2-10,0
48204,2015,7,2,11,2,105,74,77,20,61.9,1003,28,SE,1,2015-7-2-11,0
48205,2015,7,2,12,2,113,80,97,19,58.17,1003,28,cv,1,2015-7-2-12,0
48206,2015,7,2,13,2,NA,80,NA,20,58.42,1002,29,cv,2,2015-7-2-13,0
48207,2015,7,2,14,2,NA,90,96,20,61.9,1002,28,NE,2,2015-7-2-14,0
48208,2015,7,2,15,2,110,78,99,21,62.13,1002,29,cv,2,2015-7-2-15,0
48209,2015,7,2,16,2,112,80,94,21,62.13,1002,29,SW,2,2015-7-2-16,0
48210,2015,7,2,17,2,106,82,81,20,61.9,1002,28,SE,2,2015-7-2-17,0
48211,2015,7,2,18,2,99,78,73,21,69.79,1002,27,SE,6,2015-7-2-18,0
48212,2015,7,2,19,2,83,51,60,20,69.6,1003,26,SE,10,2015-7-2-19,0
48213,2015,7,2,20,2,68,49,55,20,73.84,1004,25,SE,14,2015-7-2-20,NA
48214,2015,7,2,21,2,67,55,53,20,73.84,1004,25,SE,17,2015-7-2-21,NA
48215,2015,7,2,22,2,74,67,56,20,78.39,1005,24,SE,19,2015-7-2-22,0
48216,2015,7,2,23,2,75,59,58,21,83.37,1004,24,SE,21,2015-7-2-23,NA
48217,2015,7,3,0,2,74,60,61,20,83.25,1004,23,SE,23,2015-7-3-0,NA
48218,2015,7,3,1,2,63,52,56,20,83.25,1004,23,SE,25,2015-7-3-1,0
48219,2015,7,3,2,2,61,48,50,20,83.25,1004,23,SE,27,2015-7-3-2,NA
48220,2015,7,3,3,2,62,55,58,21,88.54,1004,23,SE,29,2015-7-3-3,NA
48221,2015,7,3,4,2,70,52,64,20,83.25,1004,23,SE,31,2015-7-3-4,NA
48222,2015,7,3,5,2,66,55,67,20,83.25,1004,23,SE,32,2015-7-3-5,NA
48223,2015,7,3,6,2,65,52,65,20,83.25,1004,23,NE,2,2015-7-3-6,NA
48224,2015,7,3,7,2,53,44,52,20,78.39,1005,24,SE,2,2015-7-3-7,0
48225,2015,7,3,8,2,55,50,50,19,65.41,1005,26,NE,2,2015-7-3-8,0
48226,2015,7,3,9,2,74,68,62,20,65.62,1005,27,NE,5,2015-7-3-9,0
48227,2015,7,3,10,2,89,68,70,20,58.42,1005,29,NE,9,2015-7-3-10,0
48228,2015,7,3,11,2,81,58,64,19,54.9,1006,29,NE,13,2015-7-3-11,0
48229,2015,7,3,12,2,61,62,60,19,54.9,1005,29,NE,17,2015-7-3-12,0
48230,2015,7,3,13,2,NA,70,68,19,54.9,1005,29,NE,21,2015-7-3-13,0
48231,2015,7,3,14,2,NA,71,74,19,58.17,1005,28,SE,5,2015-7-3-14,0
48232,2015,7,3,15,2,70,91,77,20,61.9,1005,28,NE,4,2015-7-3-15,0
48233,2015,7,3,16,2,102,88,88,20,65.62,1005,27,NE,9,2015-7-3-16,0
48234,2015,7,3,17,2,104,93,92,20,65.62,1005,27,SE,5,2015-7-3-17,0
48235,2015,7,3,18,2,105,102,94,20,69.6,1005,26,NE,5,2015-7-3-18,0
48236,2015,7,3,19,2,112,111,100,20,69.6,1006,26,SE,5,2015-7-3-19,0
48237,2015,7,3,20,2,118,103,103,20,73.84,1007,25,SE,9,2015-7-3-20,0
48238,2015,7,3,21,2,120,96,107,20,73.84,1007,25,NE,3,2015-7-3-21,0
48239,2015,7,3,22,2,119,104,112,20,73.84,1008,25,SE,3,2015-7-3-22,0
48240,2015,7,3,23,2,115,NA,108,21,83.37,1007,24,SE,6,2015-7-3-23,0
48241,2015,7,4,0,2,118,NA,102,20,78.39,1007,24,NE,3,2015-7-4-0,0
48242,2015,7,4,1,2,120,NA,102,21,83.37,1007,24,NE,5,2015-7-4-1,0
48243,2015,7,4,2,2,125,NA,109,21,83.37,1007,24,NE,7,2015-7-4-2,0
48244,2015,7,4,3,2,129,NA,116,22,94.12,1006,23,NE,10,2015-7-4-3,0.1
48245,2015,7,4,4,2,119,NA,115,22,94.12,1007,23,NE,13,2015-7-4-4,0
48246,2015,7,4,5,2,112,NA,110,22,94.12,1007,23,NE,16,2015-7-4-5,0.1
48247,2015,7,4,6,2,106,NA,84,17,73.32,1008,22,NE,20,2015-7-4-6,0.6
48248,2015,7,4,7,2,100,NA,54,20,88.45,1008,22,SE,2,2015-7-4-7,1.7
48249,2015,7,4,8,2,70,NA,60,19,83.13,1009,22,NE,2,2015-7-4-8,2.3
48250,2015,7,4,9,2,68,52,43,19,83.13,1009,22,NE,4,2015-7-4-9,NA
48251,2015,7,4,10,2,51,39,45,20,83.25,1009,23,NE,8,2015-7-4-10,0.1
48252,2015,7,4,11,2,23,21,35,18,73.5,1009,23,NE,12,2015-7-4-11,0
48253,2015,7,4,12,2,14,15,22,16,64.76,1010,23,SE,4,2015-7-4-12,NA
48254,2015,7,4,13,2,16,22,18,17,69.01,1010,23,SE,7,2015-7-4-13,NA
48255,2015,7,4,14,2,17,16,17,16,64.76,1010,23,SE,11,2015-7-4-14,NA
48256,2015,7,4,15,2,18,23,21,16,68.81,1010,22,SE,15,2015-7-4-15,0
48257,2015,7,4,16,2,17,21,20,16,68.81,1010,22,SE,19,2015-7-4-16,0
48258,2015,7,4,17,2,18,14,16,16,73.14,1010,21,SW,3,2015-7-4-17,0
48259,2015,7,4,18,2,21,21,18,16,73.14,1010,21,SE,3,2015-7-4-18,0
48260,2015,7,4,19,2,18,24,24,17,77.94,1010,21,SE,5,2015-7-4-19,NA
48261,2015,7,4,20,2,29,24,30,17,77.94,1011,21,SE,7,2015-7-4-20,0
48262,2015,7,4,21,2,38,35,30,18,88.28,1011,20,SW,2,2015-7-4-21,0
48263,2015,7,4,22,2,38,31,34,18,88.28,1011,20,SW,3,2015-7-4-22,0
48264,2015,7,4,23,2,34,NA,36,18,88.28,1010,20,cv,0,2015-7-4-23,NA
48265,2015,7,5,0,2,38,36,36,18,83.01,1010,21,cv,0,2015-7-5-0,NA
48266,2015,7,5,1,2,44,36,40,18,83.01,1010,21,SE,3,2015-7-5-1,0
48267,2015,7,5,2,2,36,21,39,18,83.01,1010,21,SE,4,2015-7-5-2,NA
48268,2015,7,5,3,2,30,24,32,18,83.01,1010,21,NE,1,2015-7-5-3,NA
48269,2015,7,5,4,2,26,19,26,19,88.37,1010,21,SE,1,2015-7-5-4,0
48270,2015,7,5,5,2,25,18,28,19,88.37,1010,21,NE,2,2015-7-5-5,NA
48271,2015,7,5,6,2,25,27,27,18,83.01,1010,21,NE,4,2015-7-5-6,NA
48272,2015,7,5,7,2,34,28,25,18,78.09,1011,22,NE,6,2015-7-5-7,0
48273,2015,7,5,8,2,26,22,27,19,83.13,1011,22,NE,9,2015-7-5-8,0
48274,2015,7,5,9,2,18,21,17,18,73.5,1011,23,NE,13,2015-7-5-9,0
48275,2015,7,5,10,2,18,25,16,18,73.5,1011,23,NE,18,2015-7-5-10,0
48276,2015,7,5,11,2,18,23,19,19,83.13,1010,22,NE,22,2015-7-5-11,0.1
48277,2015,7,5,12,2,21,16,16,19,78.24,1010,23,SE,5,2015-7-5-12,NA
48278,2015,7,5,13,2,16,24,14,18,73.5,1010,23,NE,4,2015-7-5-13,0.1
48279,2015,7,5,14,2,16,19,15,18,69.2,1010,24,NE,8,2015-7-5-14,0
48280,2015,7,5,15,2,16,21,15,18,73.5,1010,23,SE,5,2015-7-5-15,0
48281,2015,7,5,16,2,20,16,15,18,73.5,1010,23,SE,9,2015-7-5-16,0
48282,2015,7,5,17,2,21,20,14,18,78.09,1009,22,SE,13,2015-7-5-17,0.1
48283,2015,7,5,18,2,25,28,16,18,83.01,1010,21,SE,15,2015-7-5-18,NA
48284,2015,7,5,19,2,27,34,25,18,88.28,1010,20,SE,18,2015-7-5-19,0.3
48285,2015,7,5,20,2,31,23,23,18,88.28,1011,20,SW,2,2015-7-5-20,0.4
48286,2015,7,5,21,2,23,21,17,18,88.28,1010,20,SE,2,2015-7-5-21,0.9
48287,2015,7,5,22,2,22,15,16,17,88.2,1011,19,SE,6,2015-7-5-22,NA
48913,2015,8,1,0,2,38,35,40,24,66.45,1008,31,SE,24,2015-8-1-0,NA
48914,2015,8,1,1,2,36,38,41,24,70.36,1007,30,SE,27,2015-8-1-1,NA
48915,2015,8,1,2,2,43,42,41,25,74.69,1007,30,SE,31,2015-8-1-2,NA
48916,2015,8,1,3,2,45,43,46,25,79.11,1007,29,SE,34,2015-8-1-3,NA
48917,2015,8,1,4,2,50,39,47,25,79.11,1007,29,SE,37,2015-8-1-4,NA
48918,2015,8,1,5,2,50,43,50,25,79.11,1008,29,SE,39,2015-8-1-5,NA
48919,2015,8,1,6,2,54,41,51,26,83.94,1008,29,SE,40,2015-8-1-6,0
48920,2015,8,1,7,2,61,55,59,26,74.85,1009,31,SW,2,2015-8-1-7,0
48921,2015,8,1,8,2,70,62,71,26,70.73,1009,32,SW,6,2015-8-1-8,0
48922,2015,8,1,9,2,75,57,68,26,63.23,1009,34,SW,9,2015-8-1-9,0
48923,2015,8,1,10,2,62,43,51,26,59.82,1009,35,SW,12,2015-8-1-10,0
48924,2015,8,1,11,2,49,34,NA,24,50.27,1009,36,SW,15,2015-8-1-11,0
48925,2015,8,1,12,2,45,32,NA,23,44.82,1009,37,cv,2,2015-8-1-12,0
48926,2015,8,1,13,2,38,47,NA,22,39.96,1009,38,cv,4,2015-8-1-13,0
48927,2015,8,1,14,2,67,62,NA,22,42.18,1008,37,cv,6,2015-8-1-14,0
48928,2015,8,1,15,2,75,59,NA,26,56.62,1007,36,NE,5,2015-8-1-15,0
48929,2015,8,1,16,2,71,54,NA,26,59.82,1007,35,NE,12,2015-8-1-16,0.6
48930,2015,8,1,17,2,68,56,NA,28,79.52,1007,32,NE,17,2015-8-1-17,1.3
48931,2015,8,1,18,2,71,64,NA,28,84.16,1008,31,NE,22,2015-8-1-18,0
48932,2015,8,1,19,2,80,68,66,27,84.05,1008,30,NE,26,2015-8-1-19,0
48933,2015,8,1,20,2,83,71,52,27,84.05,1008,30,SE,4,2015-8-1-20,0
48934,2015,8,1,21,2,71,60,70,26,79.25,1009,30,SE,8,2015-8-1-21,0
48935,2015,8,1,22,2,63,52,62,25,74.69,1009,30,SE,12,2015-8-1-22,0
48936,2015,8,1,23,2,62,49,62,26,79.25,1009,30,SE,15,2015-8-1-23,0
48937,2015,8,2,0,2,55,42,53,25,74.69,1008,30,SE,19,2015-8-2-0,0
48938,2015,8,2,1,2,47,42,45,25,74.69,1008,30,SE,23,2015-8-2-1,0
48939,2015,8,2,2,2,45,38,41,25,79.11,1008,29,SE,27,2015-8-2-2,0
48940,2015,8,2,3,2,44,35,38,25,79.11,1008,29,SE,30,2015-8-2-3,0
48941,2015,8,2,4,2,43,37,36,25,79.11,1009,29,SE,33,2015-8-2-4,0
48942,2015,8,2,5,2,37,32,34,26,88.94,1009,28,SE,36,2015-8-2-5,0
48943,2015,8,2,6,2,44,38,38,26,83.94,1009,29,SE,39,2015-8-2-6,0
48944,2015,8,2,7,2,51,46,42,26,79.25,1010,30,SE,42,2015-8-2-7,0
48945,2015,8,2,8,2,55,47,45,26,70.73,1010,32,SW,4,2015-8-2-8,0
48946,2015,8,2,9,2,53,44,51,27,67.06,1010,34,SW,8,2015-8-2-9,0
48947,2015,8,2,10,2,58,52,52,26,56.62,1010,36,SW,12,2015-8-2-10,0
48948,2015,8,2,11,2,60,51,52,26,53.61,1009,37,SW,16,2015-8-2-11,0
48949,2015,8,2,12,2,57,58,48,26,53.61,1009,37,SW,20,2015-8-2-12,0
48950,2015,8,2,13,2,62,51,51,24,45.09,1008,38,SW,25,2015-8-2-13,0
48951,2015,8,2,14,2,60,47,47,26,53.61,1007,37,SW,29,2015-8-2-14,0
48952,2015,8,2,15,2,64,53,49,25,50.53,1007,37,SW,33,2015-8-2-15,0
48953,2015,8,2,16,2,64,48,45,25,50.53,1007,37,SW,37,2015-8-2-16,0
48954,2015,8,2,17,2,58,47,39,24,50.27,1007,36,SW,42,2015-8-2-17,0
48955,2015,8,2,18,2,60,46,44,24,50.27,1007,36,SW,47,2015-8-2-18,0
48956,2015,8,2,19,2,56,41,43,25,63.01,1007,33,SE,6,2015-8-2-19,0
48957,2015,8,2,20,2,45,33,36,25,66.66,1007,32,SE,12,2015-8-2-20,0
48958,2015,8,2,21,2,36,29,32,24,66.45,1008,31,SE,17,2015-8-2-21,0
48959,2015,8,2,22,2,33,26,33,24,66.45,1008,31,SE,22,2015-8-2-22,0
48960,2015,8,2,23,2,33,30,32,25,74.69,1008,30,SE,27,2015-8-2-23,0
48961,2015,8,3,0,2,33,29,32,25,79.11,1008,29,SE,32,2015-8-3-0,0
48962,2015,8,3,1,2,30,29,28,25,79.11,1008,29,SE,36,2015-8-3-1,0
48963,2015,8,3,2,2,27,25,24,25,79.11,1008,29,SE,40,2015-8-3-2,0
48964,2015,8,3,3,2,30,26,25,25,79.11,1008,29,SE,43,2015-8-3-3,0
48965,2015,8,3,4,2,33,27,25,25,79.11,1008,29,SE,46,2015-8-3-4,0
48966,2015,8,3,5,2,33,28,23,25,79.11,1008,29,SE,50,2015-8-3-5,0
48967,2015,8,3,6,2,34,32,26,25,79.11,1008,29,SE,54,2015-8-3-6,0
48968,2015,8,3,7,2,38,32,32,25,74.69,1008,30,SE,58,2015-8-3-7,0
48969,2015,8,3,8,2,45,42,35,26,70.73,1008,32,SW,5,2015-8-3-8,0
48970,2015,8,3,9,2,47,41,40,26,63.23,1008,34,SW,9,2015-8-3-9,0
48971,2015,8,3,10,2,57,48,42,27,60.05,1008,36,SW,13,2015-8-3-10,0
48972,2015,8,3,11,2,58,49,45,27,56.86,1008,37,SW,16,2015-8-3-11,0
48973,2015,8,3,12,2,55,55,43,26,53.61,1007,37,SW,18,2015-8-3-12,0
48974,2015,8,3,13,2,56,57,46,26,50.78,1006,38,SW,22,2015-8-3-13,0
48975,2015,8,3,14,2,66,54,41,26,50.78,1006,38,SW,27,2015-8-3-14,0
48976,2015,8,3,15,2,64,47,42,26,50.78,1005,38,SE,5,2015-8-3-15,0
48977,2015,8,3,16,2,61,53,49,25,50.53,1005,37,SW,6,2015-8-3-16,0
48978,2015,8,3,17,2,61,45,47,24,50.27,1005,36,SW,12,2015-8-3-17,0
48979,2015,8,3,18,2,56,50,45,25,56.38,1005,35,SE,5,2015-8-3-18,0
48980,2015,8,3,19,2,50,44,42,25,59.59,1005,34,SE,10,2015-8-3-19,0
48981,2015,8,3,20,2,47,34,37,24,59.36,1005,33,SE,16,2015-8-3-20,0
48982,2015,8,3,21,2,37,35,32,24,62.79,1006,32,SE,21,2015-8-3-21,0
48983,2015,8,3,22,2,32,34,34,24,66.45,1006,31,SE,26,2015-8-3-22,0
48984,2015,8,3,23,2,34,28,32,25,70.54,1006,31,SE,31,2015-8-3-23,0
48985,2015,8,4,0,2,32,29,28,25,74.69,1006,30,SE,37,2015-8-4-0,0
48986,2015,8,4,1,2,29,23,22,25,74.69,1006,30,SE,43,2015-8-4-1,0
48987,2015,8,4,2,2,25,23,20,24,74.52,1006,29,SE,48,2015-8-4-2,0
48988,2015,8,4,3,2,26,24,21,24,74.52,1006,29,SE,52,2015-8-4-3,0
48989,2015,8,4,4,2,26,23,21,24,74.52,1006,29,SE,56,2015-8-4-4,0
48990,2015,8,4,5,2,27,23,17,24,78.97,1006,28,SE,60,2015-8-4-5,0
48991,2015,8,4,6,2,28,27,22,24,74.52,1006,29,SE,63,2015-8-4-6,0
48992,2015,8,4,7,2,34,42,27,25,74.69,1006,30,SE,67,2015-8-4-7,0
48993,2015,8,4,8,2,39,37,31,25,66.66,1007,32,SW,4,2015-8-4-8,0
48994,2015,8,4,9,2,47,41,38,25,59.59,1006,34,SW,7,2015-8-4-9,0
48995,2015,8,4,10,2,52,49,45,24,53.11,1006,35,SW,10,2015-8-4-10,0
48996,2015,8,4,11,2,45,30,42,22,42.18,1006,37,SW,14,2015-8-4-11,0
48997,2015,8,4,12,2,44,40,36,23,42.45,1005,38,SW,18,2015-8-4-12,0
48998,2015,8,4,13,2,48,41,38,22,37.86,1005,39,SW,22,2015-8-4-13,0
48999,2015,8,4,14,2,53,46,47,22,39.96,1004,38,NW,4,2015-8-4-14,0
49000,2015,8,4,15,2,59,59,53,22,37.86,1004,39,NW,7,2015-8-4-15,0
49001,2015,8,4,16,2,64,68,57,22,39.96,1003,38,NW,11,2015-8-4-16,0
49002,2015,8,4,17,2,79,80,69,25,47.86,1003,38,SW,4,2015-8-4-17,0
49003,2015,8,4,18,2,89,70,69,25,53.36,1004,36,SW,9,2015-8-4-18,0
49004,2015,8,4,19,2,83,53,58,25,59.59,1004,34,SE,5,2015-8-4-19,0
49005,2015,8,4,20,2,63,43,42,24,59.36,1005,33,SE,11,2015-8-4-20,0
49006,2015,8,4,21,2,43,38,38,25,66.66,1005,32,SE,16,2015-8-4-21,0
49007,2015,8,4,22,2,39,27,33,24,66.45,1006,31,SE,21,2015-8-4-22,0
49008,2015,8,4,23,2,31,23,24,21,55.4,1006,31,SE,25,2015-8-4-23,0
49009,2015,8,5,0,2,28,30,27,23,66.25,1005,30,SE,29,2015-8-5-0,0
49010,2015,8,5,1,2,31,30,26,25,74.69,1005,30,SE,32,2015-8-5-1,0
49011,2015,8,5,2,2,34,29,26,25,79.11,1005,29,SE,36,2015-8-5-2,0
49012,2015,8,5,3,2,31,27,24,24,74.52,1005,29,SE,40,2015-8-5-3,0
49013,2015,8,5,4,2,31,27,26,24,78.97,1005,28,SE,44,2015-8-5-4,0
49014,2015,8,5,5,2,32,27,28,24,78.97,1005,28,SE,48,2015-8-5-5,0
49015,2015,8,5,6,2,31,31,28,24,78.97,1005,28,SE,52,2015-8-5-6,0
49016,2015,8,5,7,2,34,29,29,24,74.52,1006,29,SE,56,2015-8-5-7,0
49017,2015,8,5,8,2,42,38,32,24,66.45,1006,31,SE,59,2015-8-5-8,0
49018,2015,8,5,9,2,44,41,34,25,63.01,1006,33,SW,3,2015-8-5-9,0
49019,2015,8,5,10,2,52,50,38,25,56.38,1006,35,SW,6,2015-8-5-10,0
49020,2015,8,5,11,2,62,56,44,25,50.53,1005,37,SW,10,2015-8-5-11,0
49021,2015,8,5,12,2,67,56,56,24,47.6,1005,37,SW,13,2015-8-5-12,0
49022,2015,8,5,13,2,64,49,56,25,47.86,1004,38,SW,16,2015-8-5-13,0
49023,2015,8,5,14,2,61,45,49,25,50.53,1004,37,SE,4,2015-8-5-14,0
49024,2015,8,5,15,2,54,40,37,24,47.6,1003,37,SE,9,2015-8-5-15,0
49025,2015,8,5,16,2,49,41,40,23,44.82,1003,37,SE,14,2015-8-5-16,0
49026,2015,8,5,17,2,49,37,39,23,50.01,1003,35,SE,19,2015-8-5-17,0
49027,2015,8,5,18,2,42,31,33,22,52.6,1003,33,SE,25,2015-8-5-18,0
49028,2015,8,5,19,2,34,28,25,23,59.13,1004,32,SE,32,2015-8-5-19,0
49029,2015,8,5,20,2,32,25,18,24,70.36,1005,30,SE,38,2015-8-5-20,0
49030,2015,8,5,21,2,28,20,13,23,66.25,1006,30,SE,45,2015-8-5-21,0
49031,2015,8,5,22,2,24,19,15,23,70.17,1006,29,SE,52,2015-8-5-22,0
49657,2015,9,1,0,3,45,39,50,22,83.48,1009,25,SE,34,2015-9-1-0,0
49658,2015,9,1,1,3,46,38,54,22,83.48,1009,25,SE,37,2015-9-1-1,NA
49659,2015,9,1,2,3,49,37,55,22,83.48,1009,25,SE,40,2015-9-1-2,NA
49660,2015,9,1,3,3,49,46,59,22,83.48,1009,25,SE,42,2015-9-1-3,NA
49661,2015,9,1,4,3,49,38,58,21,83.37,1009,24,SE,44,2015-9-1-4,0
49662,2015,9,1,5,3,51,41,61,22,88.62,1009,24,SE,46,2015-9-1-5,NA
49663,2015,9,1,6,3,54,38,56,22,88.62,1009,24,SE,48,2015-9-1-6,0
49664,2015,9,1,7,3,44,41,51,22,83.48,1009,25,SE,50,2015-9-1-7,NA
49665,2015,9,1,8,3,43,42,43,22,74.19,1009,27,SE,53,2015-9-1-8,NA
49666,2015,9,1,9,3,45,38,43,22,69.98,1009,28,SE,57,2015-9-1-9,NA
49667,2015,9,1,10,3,44,37,47,22,62.35,1009,30,SE,60,2015-9-1-10,0
49668,2015,9,1,11,3,48,46,47,21,58.65,1009,30,SE,63,2015-9-1-11,0
49669,2015,9,1,12,3,57,41,39,21,55.4,1008,31,SE,64,2015-9-1-12,0
49670,2015,9,1,13,3,57,40,37,22,58.89,1008,31,cv,2,2015-9-1-13,0
49671,2015,9,1,14,3,55,36,39,21,55.4,1008,31,SE,4,2015-9-1-14,0
49672,2015,9,1,15,3,50,42,39,22,58.89,1007,31,SE,10,2015-9-1-15,0
49673,2015,9,1,16,3,47,46,37,21,58.65,1008,30,SE,16,2015-9-1-16,0
49674,2015,9,1,17,3,55,48,42,21,58.65,1008,30,SE,21,2015-9-1-17,0
49675,2015,9,1,18,3,58,50,42,21,62.13,1008,29,SE,25,2015-9-1-18,0
49676,2015,9,1,19,3,58,43,45,22,69.98,1008,28,SE,29,2015-9-1-19,0
49677,2015,9,1,20,3,54,43,47,22,74.19,1009,27,SE,33,2015-9-1-20,0
49678,2015,9,1,21,3,55,38,43,22,74.19,1010,27,SE,36,2015-9-1-21,0
49679,2015,9,1,22,3,56,47,49,23,83.6,1010,26,SE,38,2015-9-1-22,0
49680,2015,9,1,23,3,59,32,54,23,83.6,1010,26,NE,3,2015-9-1-23,0
49681,2015,9,2,0,3,59,49,56,23,83.6,1010,26,SE,3,2015-9-2-0,0
49682,2015,9,2,1,3,59,42,59,24,88.78,1010,26,SE,5,2015-9-2-1,0
49683,2015,9,2,2,3,58,43,58,24,88.78,1010,26,SE,7,2015-9-2-2,0
49684,2015,9,2,3,3,53,38,54,23,83.6,1010,26,SE,9,2015-9-2-3,NA
49685,2015,9,2,4,3,54,36,55,23,83.6,1010,26,SE,11,2015-9-2-4,NA
49686,2015,9,2,5,3,54,24,53,23,88.7,1010,25,SE,12,2015-9-2-5,NA
49687,2015,9,2,6,3,57,35,56,23,83.6,1010,26,cv,0,2015-9-2-6,NA
49688,2015,9,2,7,3,68,58,57,24,88.78,1011,26,NW,3,2015-9-2-7,0
49689,2015,9,2,8,3,96,66,65,24,88.78,1011,26,NW,6,2015-9-2-8,0
49690,2015,9,2,9,3,103,70,89,24,78.97,1011,28,NW,9,2015-9-2-9,0
49691,2015,9,2,10,3,109,78,96,24,74.52,1011,29,NE,2,2015-9-2-10,0
49692,2015,9,2,11,3,122,79,100,24,66.45,1011,31,NW,3,2015-9-2-11,0
49693,2015,9,2,12,3,110,79,104,23,62.57,1011,31,NW,8,2015-9-2-12,0
49694,2015,9,2,13,3,101,73,92,22,55.65,1010,32,NW,14,2015-9-2-13,0
49695,2015,9,2,14,3,92,70,76,22,55.65,1010,32,NW,19,2015-9-2-14,0
49696,2015,9,2,15,3,98,58,75,21,55.4,1010,31,NW,22,2015-9-2-15,0
49697,2015,9,2,16,3,80,53,61,20,52.09,1010,31,NW,25,2015-9-2-16,0
49698,2015,9,2,17,3,71,59,63,22,66.04,1010,29,SE,4,2015-9-2-17,0
49699,2015,9,2,18,3,81,65,68,22,69.98,1010,28,SE,8,2015-9-2-18,0
